119.943, 129.478, 5.844, 33.300 False
119.652, 129.478, 5.822, 33.350 False
119.362, 129.478, 5.806, 33.400 False
119.073, 129.477, 5.774, 33.450 False
118.786, 129.477, 5.749, 33.500 False
118.500, 129.477, 5.711, 33.550 False
118.215, 129.477, 5.680, 33.600 False
117.933, 129.477, 5.637, 33.650 False
117.653, 129.477, 5.602, 33.700 False
117.374, 129.477, 5.555, 33.750 False
117.098, 129.477, 5.517, 33.800 False
116.824, 129.477, 5.469, 33.850 False
116.552, 129.477, 5.428, 33.900 False
116.282, 129.477, 5.378, 33.950 False
116.015, 129.477, 5.334, 34.000 False
115.751, 129.477, 5.266, 34.050 False
115.490, 129.477, 5.196, 34.100 False
115.234, 129.478, 5.099, 34.150 False
114.982, 129.478, 5.002, 34.200 False
114.737, 129.479, 4.886, 34.250 False
114.496, 129.479, 4.783, 34.300 False
114.260, 129.480, 4.707, 34.350 False
114.026, 129.480, 4.658, 34.400 False
113.795, 129.480, 4.596, 34.450 False
113.567, 129.480, 4.529, 34.500 False
113.344, 129.481, 4.436, 34.550 False
113.126, 129.481, 4.335, 34.600 False
112.913, 129.481, 4.227, 34.650 False
112.705, 129.482, 4.127, 34.700 False
112.502, 129.482, 4.029, 34.750 False
112.304, 129.482, 3.945, 34.800 False
112.109, 129.483, 3.860, 34.850 False
111.919, 129.483, 3.784, 34.900 False
111.732, 129.483, 3.702, 34.950 False
111.549, 129.483, 3.627, 35.000 False
111.371, 129.484, 3.527, 35.050 False
111.199, 129.484, 3.427, 35.100 False
111.031, 129.484, 3.334, 35.150 False
110.866, 129.484, 3.258, 35.200 False
110.706, 129.485, 3.185, 35.250 False
110.548, 129.485, 3.127, 35.300 False
110.395, 129.485, 3.042, 35.350 False
110.245, 129.485, 2.955, 35.400 False
110.101, 129.485, 2.870, 35.450 False
109.959, 129.486, 2.803, 35.500 False
109.822, 129.486, 2.713, 35.550 False
109.689, 129.486, 2.629, 35.600 False
109.561, 129.486, 2.551, 35.650 False
109.435, 129.486, 2.492, 35.700 False
109.313, 129.486, 2.410, 35.750 False
109.195, 129.485, 2.345, 35.800 False
109.081, 129.485, 2.254, 35.850 False
108.970, 129.485, 2.187, 35.900 False
108.864, 129.485, 2.093, 35.950 False
108.762, 129.485, 2.027, 36.000 False
108.664, 129.485, 1.933, 36.050 False
108.569, 129.485, 1.873, 36.100 False
108.479, 129.485, 1.775, 36.150 False
108.392, 129.485, 1.717, 36.200 False
108.310, 129.485, 1.614, 36.250 False
108.231, 129.485, 1.555, 36.300 False
108.155, 129.485, 1.488, 36.350 False
108.083, 129.486, 1.419, 36.400 False
108.014, 129.486, 1.350, 36.450 False
107.949, 129.486, 1.282, 36.500 False
107.887, 129.488, 1.215, 36.550 False
107.828, 129.488, 1.151, 36.600 False
107.773, 129.488, 1.091, 36.650 False
107.720, 129.488, 1.032, 36.700 False
107.670, 129.488, 0.977, 36.750 False
107.623, 129.488, 0.924, 36.800 False
107.578, 129.488, 0.874, 36.850 False
107.536, 129.488, 0.827, 36.900 False
107.496, 129.488, 0.782, 36.950 False
107.458, 129.488, 0.740, 37.000 False
107.423, 129.487, 0.697, 37.050 False
107.389, 129.486, 0.660, 37.100 False
107.357, 129.486, 0.624, 37.150 False
107.327, 129.488, 0.588, 37.200 False
107.298, 129.488, 0.557, 37.250 False
107.271, 129.488, 0.527, 37.300 False
107.246, 129.488, 0.498, 37.350 False
107.222, 129.488, 0.471, 37.400 False
107.199, 129.487, 0.444, 37.450 False
107.178, 129.487, 0.419, 37.500 False
107.157, 129.487, 0.397, 37.550 False
107.138, 129.487, 0.375, 37.600 False
107.120, 129.487, 0.355, 37.650 False
107.103, 129.487, 0.336, 37.700 False
107.086, 129.487, 0.318, 37.750 False
107.071, 129.487, 0.300, 37.800 False
107.056, 129.487, 0.284, 37.850 False
107.043, 129.487, 0.269, 37.900 False
107.030, 129.487, 0.254, 37.950 False
107.017, 129.488, 0.238, 38.000 False
107.006, 129.488, 0.226, 38.050 False
106.995, 129.488, 0.214, 38.100 False
106.984, 129.488, 0.203, 38.150 False
106.975, 129.488, 0.192, 38.200 False
106.965, 129.488, 0.180, 38.250 False
106.957, 129.487, 0.168, 38.300 False
106.949, 129.487, 0.161, 38.350 False
106.941, 129.487, 0.152, 38.400 False
106.933, 129.487, 0.144, 38.450 False
106.926, 129.487, 0.136, 38.500 False
106.920, 129.487, 0.129, 38.550 False
106.914, 129.487, 0.122, 38.600 False
106.908, 129.487, 0.115, 38.650 False
106.902, 129.487, 0.109, 38.700 False
106.897, 129.487, 0.103, 38.750 False
106.892, 129.487, 0.097, 38.800 False
106.887, 129.487, 0.092, 38.850 False
106.883, 129.487, 0.087, 38.900 False
106.878, 129.487, 0.082, 38.950 False
106.874, 129.487, 0.078, 39.000 False
106.871, 129.487, 0.074, 39.050 False
106.867, 129.487, 0.070, 39.100 False
106.864, 129.487, 0.066, 39.150 False
106.863, 129.487, 0.003, 39.200 False
106.861, 129.487, 0.017, 39.250 False
106.860, 129.488, 0.030, 39.300 False
106.858, 129.488, 0.036, 39.350 False
106.856, 129.489, 0.040, 39.400 False
106.854, 129.489, 0.043, 39.450 False
106.852, 129.489, 0.043, 39.500 False
106.849, 129.489, 0.043, 39.550 False
106.847, 129.489, 0.041, 39.600 False
106.845, 129.489, 0.040, 39.650 False
106.843, 129.489, 0.039, 39.700 False
106.841, 129.489, 0.037, 39.750 False
106.840, 129.489, 0.035, 39.800 False
106.838, 129.489, 0.033, 39.850 False
106.836, 129.489, 0.032, 39.900 False
106.835, 129.489, 0.030, 39.950 False
106.833, 129.489, 0.028, 40.000 False
106.832, 129.489, 0.027, 40.050 False
106.831, 129.489, 0.025, 40.100 False
106.830, 129.489, 0.024, 40.150 False
106.828, 129.489, 0.023, 40.200 False
106.827, 129.489, 0.022, 40.250 False
106.827, 129.489, 0.001, 40.300 False
106.827, 129.489, -0.005, 40.350 False
106.827, 129.489, 0.002, 40.400 False
106.828, 129.489, -0.006, 40.450 False
106.828, 129.489, 0.002, 40.500 False
106.828, 129.489, -0.005, 40.550 False
106.828, 129.489, 0.005, 40.600 False
106.828, 129.489, -0.001, 40.650 False
106.828, 129.489, 0.003, 40.700 False
106.827, 129.489, -0.000, 40.750 False
106.827, 129.489, 0.013, 40.800 False
106.826, 129.489, 0.010, 40.850 False
106.825, 129.489, 0.025, 40.900 False
106.824, 129.490, 0.023, 40.950 False
106.822, 129.490, 0.064, 41.000 False
106.814, 129.493, 0.197, 41.050 False
106.802, 129.497, 0.227, 41.100 False
106.791, 129.503, 0.202, 41.150 False
106.780, 129.510, 0.226, 41.200 False
106.769, 129.518, 0.243, 41.250 False
106.756, 129.527, 0.258, 41.300 False
106.741, 129.538, 0.338, 41.350 False
106.723, 129.551, 0.389, 41.400 False
106.698, 129.566, 0.511, 41.450 False
106.673, 129.582, 0.537, 41.500 False
106.642, 129.596, 0.652, 41.550 False
106.608, 129.608, 0.688, 41.600 False
106.573, 129.616, 0.727, 41.650 False
106.537, 129.625, 0.760, 41.700 False
106.496, 129.633, 0.851, 41.750 False
106.453, 129.643, 0.899, 41.800 False
106.407, 129.652, 0.946, 41.850 False
106.359, 129.662, 0.981, 41.900 False
106.309, 129.671, 1.034, 41.950 False
106.256, 129.681, 1.088, 42.000 False
106.200, 129.690, 1.152, 42.050 False
106.142, 129.701, 1.209, 42.100 False
106.080, 129.711, 1.270, 42.150 False
106.015, 129.720, 1.325, 42.200 False
105.947, 129.728, 1.383, 42.250 False
105.877, 129.737, 1.436, 42.300 False
105.804, 129.745, 1.493, 42.350 False
105.728, 129.755, 1.545, 42.400 False
105.649, 129.764, 1.602, 42.450 False
105.568, 129.774, 1.653, 42.500 False
105.484, 129.784, 1.708, 42.550 False
105.398, 129.794, 1.758, 42.600 False
105.309, 129.804, 1.813, 42.650 False
105.217, 129.815, 1.861, 42.700 False
105.123, 129.825, 1.915, 42.750 False
105.026, 129.836, 1.963, 42.800 False
104.927, 129.847, 2.016, 42.850 False
104.825, 129.859, 2.063, 42.900 False
104.721, 129.871, 2.115, 42.950 False
104.614, 129.883, 2.157, 43.000 False
104.506, 129.896, 2.191, 43.050 False
104.396, 129.905, 2.218, 43.100 False
104.285, 129.917, 2.246, 43.150 False
104.173, 129.927, 2.270, 43.200 False
104.059, 129.939, 2.293, 43.250 False
103.945, 129.949, 2.312, 43.300 False
103.829, 129.960, 2.331, 43.350 False
103.712, 129.968, 2.340, 43.400 False
103.595, 129.974, 2.358, 43.450 False
103.477, 129.977, 2.369, 43.500 False
103.358, 129.982, 2.389, 43.550 False
103.238, 129.985, 2.394, 43.600 False
103.118, 129.987, 2.409, 43.650 False
102.997, 129.987, 2.414, 43.700 False
102.876, 129.988, 2.427, 43.750 False
102.754, 129.991, 2.439, 43.800 False
102.632, 129.994, 2.447, 43.850 False
102.509, 129.995, 2.449, 43.900 False
102.387, 129.997, 2.455, 43.950 False
102.264, 129.994, 2.447, 44.000 False
102.141, 129.989, 2.454, 44.050 False
102.018, 129.981, 2.459, 44.100 False
101.895, 129.974, 2.470, 44.150 False
101.772, 129.964, 2.463, 44.200 False
101.648, 129.955, 2.476, 44.250 False
101.525, 129.942, 2.469, 44.300 False
101.401, 129.930, 2.481, 44.350 False
101.278, 129.914, 2.473, 44.400 False
101.154, 129.900, 2.486, 44.450 False
101.031, 129.882, 2.478, 44.500 False
100.907, 129.865, 2.490, 44.550 False
100.784, 129.844, 2.481, 44.600 False
100.661, 129.825, 2.493, 44.650 False
100.538, 129.801, 2.482, 44.700 False
100.415, 129.778, 2.492, 44.750 False
100.292, 129.756, 2.504, 44.800 False
100.168, 129.736, 2.508, 44.850 False
100.045, 129.713, 2.498, 44.900 False
99.922, 129.691, 2.501, 44.950 False
99.800, 129.663, 2.484, 45.000 False
99.679, 129.632, 2.483, 45.050 False
99.559, 129.597, 2.475, 45.100 False
99.438, 129.563, 2.500, 45.150 False
99.319, 129.526, 2.485, 45.200 False
99.199, 129.487, 2.494, 45.250 False
99.081, 129.445, 2.476, 45.300 False
98.963, 129.403, 2.499, 45.350 False
98.846, 129.358, 2.481, 45.400 False
98.729, 129.313, 2.500, 45.450 False
98.613, 129.264, 2.481, 45.500 False
98.497, 129.215, 2.501, 45.550 False
98.383, 129.163, 2.481, 45.600 False
98.268, 129.111, 2.502, 45.650 False
98.156, 129.056, 2.482, 45.700 False
98.042, 129.001, 2.502, 45.750 False
97.931, 128.942, 2.482, 45.800 False
97.820, 128.882, 2.496, 45.850 False
97.712, 128.819, 2.483, 45.900 False
97.602, 128.757, 2.501, 45.950 False
97.495, 128.691, 2.487, 46.000 False
97.388, 128.625, 2.506, 46.050 False
97.283, 128.555, 2.483, 46.100 False
97.177, 128.487, 2.505, 46.150 False
97.074, 128.414, 2.481, 46.200 False
96.971, 128.341, 2.501, 46.250 False
96.871, 128.265, 2.479, 46.300 False
96.770, 128.189, 2.504, 46.350 False
96.672, 128.111, 2.492, 46.400 False
96.572, 128.033, 2.514, 46.450 False
96.474, 127.953, 2.492, 46.500 False
96.377, 127.873, 2.507, 46.550 False
96.282, 127.790, 2.487, 46.600 False
96.187, 127.708, 2.509, 46.650 False
96.094, 127.622, 2.489, 46.700 False
96.001, 127.537, 2.508, 46.750 False
95.911, 127.449, 2.488, 46.800 False
95.821, 127.361, 2.509, 46.850 False
95.733, 127.270, 2.489, 46.900 False
95.646, 127.179, 2.503, 46.950 False
95.562, 127.086, 2.488, 47.000 False
95.477, 126.992, 2.507, 47.050 False
95.395, 126.896, 2.492, 47.100 False
95.313, 126.800, 2.507, 47.150 False
95.235, 126.701, 2.478, 47.200 False
95.160, 126.601, 2.488, 47.250 False
95.088, 126.497, 2.467, 47.300 False
95.015, 126.394, 2.506, 47.350 False
94.944, 126.289, 2.501, 47.400 False
94.871, 126.186, 2.524, 47.450 False
94.801, 126.080, 2.497, 47.500 False
94.732, 125.974, 2.505, 47.550 False
94.664, 125.868, 2.508, 47.600 False
94.594, 125.762, 2.525, 47.650 False
94.527, 125.655, 2.505, 47.700 False
94.459, 125.549, 2.515, 47.750 False
94.395, 125.440, 2.500, 47.800 False
94.329, 125.332, 2.516, 47.850 False
94.268, 125.222, 2.501, 47.900 False
94.204, 125.113, 2.515, 47.950 False
94.145, 125.002, 2.501, 48.000 False
94.086, 124.891, 2.510, 48.050 False
94.029, 124.778, 2.500, 48.100 False
93.972, 124.665, 2.513, 48.150 False
93.918, 124.551, 2.502, 48.200 False
93.863, 124.438, 2.513, 48.250 False
93.814, 124.322, 2.487, 48.300 False
93.767, 124.206, 2.491, 48.350 False
93.724, 124.088, 2.477, 48.400 False
93.679, 123.970, 2.509, 48.450 False
93.636, 123.851, 2.513, 48.500 False
93.589, 123.733, 2.525, 48.550 False
93.546, 123.614, 2.504, 48.600 False
93.503, 123.496, 2.511, 48.650 False
93.464, 123.376, 2.502, 48.700 False
93.423, 123.257, 2.514, 48.750 False
93.383, 123.137, 2.516, 48.800 False
93.341, 123.018, 2.522, 48.850 False
93.302, 122.898, 2.509, 48.900 False
93.262, 122.778, 2.516, 48.950 False
93.225, 122.658, 2.507, 49.000 False
93.186, 122.538, 2.515, 49.050 False
93.151, 122.417, 2.507, 49.100 False
93.114, 122.296, 2.504, 49.150 False
93.081, 122.173, 2.492, 49.200 False
93.047, 122.051, 2.504, 49.250 False
93.018, 121.929, 2.492, 49.300 False
92.991, 121.806, 2.502, 49.350 False
92.966, 121.682, 2.499, 49.400 False
92.940, 121.559, 2.512, 49.450 False
92.918, 121.435, 2.498, 49.500 False
92.894, 121.312, 2.511, 49.550 False
92.871, 121.189, 2.529, 49.600 False
92.845, 121.067, 2.533, 49.650 False
92.822, 120.943, 2.513, 49.700 False
92.798, 120.820, 2.511, 49.750 False
92.777, 120.697, 2.503, 49.800 False
92.755, 120.573, 2.508, 49.850 False
92.733, 120.449, 2.510, 49.900 False
92.710, 120.325, 2.512, 49.950 False
92.689, 120.202, 2.507, 50.000 False
92.667, 120.078, 2.509, 50.050 False
92.648, 119.954, 2.505, 50.100 False
92.627, 119.830, 2.509, 50.150 False
92.608, 119.708, 2.512, 50.200 False
92.589, 119.585, 2.520, 50.250 False
92.573, 119.461, 2.512, 50.300 False
92.555, 119.337, 2.508, 50.350 False
92.539, 119.212, 2.503, 50.400 False
92.523, 119.088, 2.504, 50.450 False
92.508, 118.964, 2.503, 50.500 False
92.492, 118.839, 2.505, 50.550 False
92.481, 118.715, 2.493, 50.600 False
92.470, 118.590, 2.499, 50.650 False
92.461, 118.465, 2.497, 50.700 False
92.451, 118.339, 2.501, 50.750 False
92.440, 118.212, 2.494, 50.800 False
92.428, 118.087, 2.498, 50.850 False
92.418, 117.961, 2.500, 50.900 False
92.407, 117.836, 2.506, 50.950 False
92.397, 117.711, 2.507, 51.000 False
92.384, 117.587, 2.508, 51.050 False
92.374, 117.462, 2.505, 51.100 False
92.363, 117.337, 2.506, 51.150 False
92.354, 117.212, 2.505, 51.200 False
92.343, 117.087, 2.506, 51.250 False
92.335, 116.962, 2.504, 51.300 False
92.326, 116.837, 2.505, 51.350 False
92.318, 116.712, 2.504, 51.400 False
92.311, 116.587, 2.503, 51.450 False
92.304, 116.462, 2.504, 51.500 False
92.296, 116.337, 2.504, 51.550 False
92.290, 116.212, 2.504, 51.600 False
92.283, 116.087, 2.504, 51.650 False
92.277, 115.962, 2.503, 51.700 False
92.271, 115.837, 2.503, 51.750 False
92.268, 115.712, 2.498, 51.800 False
92.264, 115.587, 2.501, 51.850 False
92.262, 115.462, 2.501, 51.900 False
92.259, 115.337, 2.503, 51.950 False
92.256, 115.212, 2.504, 52.000 False
92.252, 115.086, 2.503, 52.050 False
92.249, 114.961, 2.503, 52.100 False
92.244, 114.836, 2.503, 52.150 False
92.239, 114.711, 2.504, 52.200 False
92.236, 114.586, 2.502, 52.250 False
92.233, 114.461, 2.502, 52.300 False
92.228, 114.336, 2.503, 52.350 False
92.226, 114.211, 2.502, 52.400 False
92.221, 114.086, 2.502, 52.450 False
92.219, 113.961, 2.501, 52.500 False
92.215, 113.836, 2.502, 52.550 False
92.213, 113.711, 2.501, 52.600 False
92.209, 113.586, 2.502, 52.650 False
92.207, 113.461, 2.501, 52.700 False
92.204, 113.336, 2.501, 52.750 False
92.202, 113.211, 2.501, 52.800 False
92.199, 113.086, 2.501, 52.850 False
92.198, 112.961, 2.501, 52.900 False
92.195, 112.835, 2.501, 52.950 False
92.196, 112.711, 2.498, 53.000 False
92.196, 112.586, 2.500, 53.050 False
92.197, 112.460, 2.500, 53.100 False
92.196, 112.335, 2.502, 53.150 False
92.196, 112.210, 2.501, 53.200 False
92.194, 112.085, 2.501, 53.250 False
92.193, 111.960, 2.501, 53.300 False
92.193, 111.835, 2.500, 53.350 False
92.194, 111.710, 2.500, 53.400 False
92.193, 111.585, 2.501, 53.450 False
92.192, 111.460, 2.501, 53.500 False
92.191, 111.335, 2.501, 53.550 False
92.190, 111.210, 2.501, 53.600 False
92.189, 111.085, 2.501, 53.650 False
92.188, 110.960, 2.501, 53.700 False
92.187, 110.835, 2.501, 53.750 False
92.187, 110.710, 2.501, 53.800 False
92.186, 110.585, 2.501, 53.850 False
92.186, 110.460, 2.500, 53.900 False
92.186, 110.335, 2.501, 53.950 False
92.187, 110.210, 2.500, 54.000 False
92.187, 110.085, 2.501, 54.050 False
92.186, 109.960, 2.501, 54.100 False
92.186, 109.835, 2.501, 54.150 False
92.188, 109.710, 2.500, 54.200 False
92.188, 109.585, 2.501, 54.250 False
92.188, 109.460, 2.501, 54.300 False
92.189, 109.335, 2.501, 54.350 False
92.189, 109.209, 2.501, 54.400 False
92.189, 109.084, 2.501, 54.450 False
92.189, 108.959, 2.501, 54.500 False
92.189, 108.834, 2.501, 54.550 False
92.189, 108.709, 2.501, 54.600 False
92.190, 108.584, 2.501, 54.650 False
92.190, 108.459, 2.501, 54.700 False
92.190, 108.334, 2.501, 54.750 False
92.190, 108.209, 2.501, 54.800 False
92.190, 108.084, 2.501, 54.850 False
92.191, 107.959, 2.501, 54.900 False
92.191, 107.834, 2.501, 54.950 False
92.191, 107.709, 2.501, 55.000 False
92.193, 107.584, 2.500, 55.050 False
92.194, 107.459, 2.500, 55.100 False
92.194, 107.334, 2.501, 55.150 False
92.195, 107.209, 2.501, 55.200 False
92.195, 107.084, 2.501, 55.250 False
92.196, 106.959, 2.500, 55.300 False
92.198, 106.834, 2.500, 55.350 False
92.199, 106.709, 2.500, 55.400 False
92.200, 106.584, 2.501, 55.450 False
92.202, 106.459, 2.500, 55.500 False
92.204, 106.334, 2.500, 55.550 False
92.205, 106.209, 2.500, 55.600 False
92.206, 106.084, 2.500, 55.650 False
92.207, 105.959, 2.500, 55.700 False
92.208, 105.834, 2.500, 55.750 False
92.209, 105.709, 2.500, 55.800 False
92.210, 105.584, 2.500, 55.850 False
92.211, 105.459, 2.500, 55.900 False
92.212, 105.334, 2.500, 55.950 False
92.213, 105.209, 2.500, 56.000 False
92.214, 105.084, 2.500, 56.050 False
92.215, 104.959, 2.500, 56.100 False
92.216, 104.834, 2.500, 56.150 False
92.217, 104.709, 2.500, 56.200 False
92.219, 104.584, 2.500, 56.250 False
92.220, 104.459, 2.500, 56.300 False
92.221, 104.334, 2.500, 56.350 False
92.222, 104.209, 2.500, 56.400 False
92.223, 104.084, 2.500, 56.450 False
92.224, 103.959, 2.500, 56.500 False
92.225, 103.834, 2.500, 56.550 False
92.226, 103.709, 2.500, 56.600 False
92.228, 103.584, 2.500, 56.650 False
92.229, 103.459, 2.500, 56.700 False
92.230, 103.334, 2.500, 56.750 False
92.231, 103.209, 2.500, 56.800 False
92.232, 103.084, 2.500, 56.850 False
92.234, 102.959, 2.500, 56.900 False
92.235, 102.834, 2.500, 56.950 False
92.236, 102.709, 2.500, 57.000 False
92.239, 102.584, 2.499, 57.050 False
92.241, 102.459, 2.500, 57.100 False
92.242, 102.334, 2.500, 57.150 False
92.243, 102.209, 2.500, 57.200 False
92.245, 102.084, 2.500, 57.250 False
92.246, 101.959, 2.500, 57.300 False
92.247, 101.834, 2.500, 57.350 False
92.249, 101.709, 2.500, 57.400 False
92.250, 101.584, 2.500, 57.450 False
92.251, 101.459, 2.500, 57.500 False
92.253, 101.334, 2.500, 57.550 False
92.254, 101.209, 2.500, 57.600 False
92.255, 101.084, 2.500, 57.650 False
92.257, 100.959, 2.500, 57.700 False
92.258, 100.834, 2.500, 57.750 False
92.259, 100.709, 2.500, 57.800 False
92.261, 100.584, 2.500, 57.850 False
92.262, 100.459, 2.500, 57.900 False
92.263, 100.334, 2.500, 57.950 False
92.265, 100.209, 2.500, 58.000 False
92.266, 100.084, 2.500, 58.050 False
92.267, 99.959, 2.500, 58.100 False
92.269, 99.834, 2.500, 58.150 False
92.270, 99.709, 2.500, 58.200 False
92.269, 99.584, 2.499, 58.250 False
92.270, 99.459, 2.500, 58.300 False
92.271, 99.334, 2.500, 58.350 False
92.272, 99.209, 2.500, 58.400 False
92.273, 99.084, 2.500, 58.450 False
92.274, 98.959, 2.500, 58.500 False
92.275, 98.834, 2.500, 58.550 False
92.276, 98.709, 2.500, 58.600 False
92.278, 98.584, 2.500, 58.650 False
92.279, 98.459, 2.500, 58.700 False
92.280, 98.333, 2.500, 58.750 False
92.281, 98.208, 2.500, 58.800 False
92.282, 98.083, 2.500, 58.850 False
92.283, 97.958, 2.500, 58.900 False
92.284, 97.833, 2.500, 58.950 False
92.285, 97.708, 2.500, 59.000 False
92.286, 97.583, 2.500, 59.050 False
92.287, 97.458, 2.500, 59.100 False
92.288, 97.333, 2.500, 59.150 False
92.289, 97.208, 2.500, 59.200 False
92.290, 97.083, 2.500, 59.250 False
92.291, 96.958, 2.500, 59.300 False
92.292, 96.833, 2.500, 59.350 False
92.294, 96.708, 2.500, 59.400 False
92.295, 96.583, 2.500, 59.450 False
92.294, 96.458, 2.500, 59.500 False
92.295, 96.333, 2.500, 59.550 False
92.296, 96.208, 2.500, 59.600 False
92.296, 96.083, 2.500, 59.650 False
92.297, 95.958, 2.500, 59.700 False
92.298, 95.833, 2.500, 59.750 False
92.299, 95.708, 2.500, 59.800 False
92.300, 95.583, 2.500, 59.850 False
92.301, 95.458, 2.500, 59.900 False
92.302, 95.333, 2.500, 59.950 False
92.303, 95.208, 2.500, 60.000 False
92.304, 95.083, 2.500, 60.050 False
92.304, 94.958, 2.500, 60.100 False
92.305, 94.833, 2.500, 60.150 False
92.306, 94.708, 2.500, 60.200 False
92.307, 94.583, 2.500, 60.250 False
92.308, 94.458, 2.500, 60.300 False
92.309, 94.333, 2.500, 60.350 False
92.310, 94.208, 2.500, 60.400 False
92.310, 94.083, 2.500, 60.450 False
92.311, 93.958, 2.500, 60.500 False
92.312, 93.833, 2.500, 60.550 False
92.313, 93.708, 2.500, 60.600 False
92.314, 93.583, 2.500, 60.650 False
92.315, 93.458, 2.500, 60.700 False
92.315, 93.333, 2.500, 60.750 False
92.316, 93.208, 2.500, 60.800 False
92.317, 93.083, 2.500, 60.850 False
92.318, 92.958, 2.500, 60.900 False
92.318, 92.833, 2.500, 60.950 False
92.319, 92.708, 2.500, 61.000 False
92.320, 92.583, 2.500, 61.050 False
92.321, 92.458, 2.500, 61.100 False
92.321, 92.333, 2.500, 61.150 False
92.322, 92.208, 2.500, 61.200 False
92.323, 92.083, 2.500, 61.250 False
92.323, 91.958, 2.500, 61.300 False
92.324, 91.833, 2.500, 61.350 False
92.325, 91.708, 2.500, 61.400 False
92.325, 91.583, 2.500, 61.450 False
92.326, 91.458, 2.500, 61.500 False
92.327, 91.333, 2.500, 61.550 False
92.327, 91.208, 2.500, 61.600 False
92.328, 91.083, 2.500, 61.650 False
92.328, 90.958, 2.500, 61.700 False
92.329, 90.833, 2.500, 61.750 False
92.329, 90.708, 2.500, 61.800 False
92.330, 90.583, 2.500, 61.850 False
92.330, 90.458, 2.500, 61.900 False
92.331, 90.333, 2.500, 61.950 False
92.331, 90.208, 2.500, 62.000 False
92.332, 90.083, 2.500, 62.050 False
92.332, 89.958, 2.500, 62.100 False
92.333, 89.833, 2.500, 62.150 False
92.333, 89.708, 2.500, 62.200 False
92.333, 89.583, 2.500, 62.250 False
92.334, 89.458, 2.500, 62.300 False
92.334, 89.333, 2.500, 62.350 False
92.334, 89.208, 2.500, 62.400 False
92.335, 89.083, 2.500, 62.450 False
92.333, 88.958, 2.499, 62.500 False
92.333, 88.833, 2.500, 62.550 False
92.333, 88.708, 2.500, 62.600 False
